PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
113.0,94.25,31.52,978.75,122.88,68.42,130.35,1.88,7.1,5.25,3.55,1.18,21.8,1,0,0,0
128.75,59.0,30.83,979.15,34.75,70.88,133.47,2.62,13.72,11.1,3.9,1.48,23.35,1,0,0,0
160.25,77.0,29.88,979.4,5.97,74.18,179.6,3.55,21.55,18.05,3.62,1.7,18.05,1,0,0,0
163.5,74.5,29.33,979.65,5.53,75.95,178.98,5.25,25.32,20.07,4.13,1.73,8.28,1,0,0,0
152.5,67.5,29.08,979.9,5.55,77.33,200.9,5.22,22.3,17.1,3.92,1.52,6.92,1,0,0,0
142.75,65.75,28.85,980.38,5.6,77.67,202.68,3.88,16.18,12.28,3.62,1.15,7.97,1,0,0,0
117.0,56.0,28.75,980.6,5.57,78.35,220.28,2.5,10.88,8.27,3.33,1.15,5.72,1,0,0,0
106.5,56.75,28.4,980.65,5.57,75.95,230.53,1.48,7.1,5.65,3.48,1.0,5.4,1,0,0,0
80.0,50.5,27.8,980.23,5.57,75.1,232.75,1.58,5.85,4.25,3.62,0.88,47.4,1,0,0,0
67.5,26.5,27.17,979.77,5.55,78.62,241.02,2.2,6.1,4.0,3.62,0.88,24.68,1,0,0,0
