PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
40.5,21.25,18.85,976.83,8.55,85.1,118.2,16.62,20.58,13.2,9.5,2.15,3.38,1,0,0,0
45.25,21.0,18.53,976.72,8.58,86.02,180.38,17.53,20.3,11.27,9.6,2.17,6.0,1,0,0,0
45.5,25.75,18.17,976.35,8.55,86.5,166.47,18.0,20.9,11.7,7.1,2.17,4.25,1,0,0,0
44.75,23.75,17.85,976.2,8.57,86.92,164.68,19.65,20.18,7.85,9.12,0.15,3.85,1,0,0,0
48.0,28.75,17.6,976.1,8.57,87.35,197.9,20.12,20.05,6.83,9.93,0.1,4.7,1,0,0,0
50.25,28.75,17.52,976.53,10.22,87.65,199.05,22.07,21.23,6.03,10.5,0.1,6.75,1,0,0,0
50.75,32.75,19.0,976.95,51.47,87.75,203.22,25.05,25.03,8.65,8.7,0.1,12.07,1,0,0,0
66.25,43.0,23.83,977.42,136.6,79.67,196.8,22.77,29.38,20.3,10.7,0.15,11.23,1,0,0,0
88.0,63.0,27.42,977.58,133.12,68.83,69.47,8.68,21.15,26.45,17.58,0.1,13.6,1,0,0,0
83.5,68.5,29.15,977.73,185.35,64.55,119.3,6.15,17.3,23.1,11.2,0.88,22.07,1,0,0,0
70.0,40.25,32.15,977.73,435.57,58.7,262.15,4.53,14.5,20.35,7.6,0.85,44.9,1,0,0,0
66.75,40.25,34.35,977.3,502.52,55.43,186.85,2.92,10.45,15.15,7.4,0.68,72.08,1,0,0,0
64.0,42.75,35.35,977.08,457.25,53.6,265.95,2.38,9.05,13.43,9.8,0.73,114.1,1,0,0,0
83.0,55.25,34.55,976.65,366.93,54.47,145.8,2.2,8.57,12.82,9.65,0.7,132.15,1,0,0,0
78.75,51.25,37.25,976.2,335.5,51.9,45.03,2.2,8.43,12.42,8.12,0.7,108.87,1,0,0,0
82.25,52.5,34.52,975.88,296.7,55.27,138.05,2.62,10.4,15.5,7.78,0.95,78.97,1,0,0,0
76.25,43.75,35.38,975.75,181.12,55.4,35.87,2.17,8.77,13.2,7.73,0.9,67.55,1,0,0,0
72.0,41.0,31.15,975.85,76.28,62.33,50.88,2.28,9.47,14.25,6.6,0.95,38.05,1,0,0,0
67.5,40.75,27.98,976.1,33.75,67.07,79.9,4.22,20.48,32.02,8.38,1.07,13.22,1,0,0,0
71.5,31.75,25.3,976.53,9.48,73.0,146.85,5.72,23.52,35.45,8.18,1.23,5.45,1,0,0,0
67.0,32.25,23.73,976.82,8.6,73.8,186.6,4.17,17.4,26.32,8.1,1.17,17.57,1,0,0,0
55.5,27.25,21.7,977.17,8.55,78.85,164.55,3.02,14.45,22.45,7.12,2.6,9.1,1,0,0,0
48.75,26.5,20.68,977.35,8.55,83.08,142.03,12.85,19.85,17.6,6.3,2.65,3.6,1,0,0,0
52.0,24.0,20.18,977.3,8.55,84.53,177.87,33.17,35.2,15.3,9.03,3.0,3.47,1,0,0,0
56.0,30.25,20.07,977.18,8.55,85.6,147.65,45.53,45.73,16.2,8.02,3.2,3.28,1,0,0,0
57.5,31.0,19.75,977.0,8.58,85.68,161.5,33.35,32.67,10.25,7.0,3.27,5.8,1,0,0,0
52.5,31.5,19.4,976.98,8.58,86.67,132.7,31.7,29.9,7.7,3.6,3.27,3.95,1,0,0,0
51.0,32.25,18.95,977.15,8.55,87.02,80.2,33.27,31.38,8.0,5.6,1.15,4.0,1,0,0,0
49.5,29.5,18.65,977.17,8.53,87.53,120.68,36.3,32.27,5.0,7.53,0.98,3.55,1,0,0,0
44.25,27.25,18.4,977.52,9.98,87.75,214.77,25.97,23.72,4.78,6.83,0.9,3.52,1,0,0,0
43.25,27.25,19.12,977.62,36.58,87.85,154.2,18.75,18.12,5.4,6.7,0.82,3.7,1,0,0,0
54.5,37.0,24.57,977.67,159.55,78.05,88.52,17.57,23.38,17.0,8.38,1.05,6.28,1,0,0,0
81.75,50.5,28.38,978.02,190.62,67.8,172.65,8.03,19.15,23.73,12.12,0.97,16.17,1,0,0,0
94.0,62.0,29.27,978.12,269.55,66.42,127.5,4.88,14.05,18.95,11.4,0.77,26.48,1,0,0,0
86.0,56.0,31.27,978.17,197.25,62.88,102.25,3.65,10.5,14.1,10.1,0.6,36.77,1,0,0,0
68.5,56.0,21.4,978.2,180.85,80.58,34.8,7.83,19.5,24.68,40.53,1.28,21.27,1,0,0,0
33.0,14.0,27.45,977.52,488.27,68.8,8.6,8.38,19.17,23.2,3.73,0.45,28.65,1,0,0,0
30.0,14.0,32.83,977.13,616.93,58.47,215.77,4.8,16.12,23.0,3.95,0.5,52.4,1,0,0,0
38.0,24.0,30.22,976.75,135.97,60.82,56.47,3.92,15.88,23.85,3.75,0.6,43.12,1,0,0,0
40.25,25.75,24.07,976.93,70.42,75.45,125.4,6.6,27.48,41.55,3.65,1.12,13.62,1,0,0,0
45.0,30.5,24.05,976.85,105.32,77.7,199.45,7.95,24.55,33.95,3.4,1.0,14.85,1,0,0,0
40.25,30.25,24.42,976.88,71.4,77.03,223.42,5.28,19.83,29.18,3.5,1.12,20.88,1,0,0,0
48.25,37.0,22.73,976.9,26.88,80.75,139.38,8.75,30.25,43.45,5.68,1.3,8.9,1,0,0,0
60.25,41.75,21.33,977.15,8.83,84.47,121.18,10.07,26.72,34.77,4.75,1.17,3.55,1,0,0,0
56.5,29.5,20.62,977.45,8.62,85.8,169.08,17.85,30.68,30.3,5.55,1.47,3.48,1,0,0,0
52.25,31.5,20.27,977.85,8.6,86.53,174.73,23.3,32.3,25.0,4.88,1.32,2.9,1,0,0,0
52.75,33.0,20.05,978.05,8.6,86.85,161.65,18.9,29.45,26.43,5.28,1.17,3.48,1,0,0,0
52.25,33.25,19.85,978.02,8.6,87.25,127.53,33.45,40.92,25.67,6.17,1.27,3.35,1,0,0,0
56.75,35.0,19.48,977.8,8.58,87.6,199.8,86.38,80.15,18.25,7.28,1.47,3.1,1,0,0,0
67.0,36.75,19.15,977.68,8.6,87.9,214.97,63.05,60.92,17.9,7.2,1.48,4.9,1,0,0,0
65.5,33.5,19.38,977.5,8.6,87.9,193.75,48.3,50.6,21.1,4.6,1.48,3.67,1,0,0,0
68.5,36.5,19.82,977.7,8.55,87.9,99.5,48.38,51.85,23.35,7.78,0.6,3.43,1,0,0,0
62.75,39.0,19.53,977.62,8.6,87.95,235.22,52.53,49.55,12.68,7.5,0.67,3.6,1,0,0,0
59.0,35.0,19.3,977.98,10.0,88.12,121.85,41.03,40.58,13.4,5.9,0.7,3.55,1,0,0,0
58.5,39.75,19.88,978.12,39.83,88.12,241.22,35.35,36.33,14.05,6.88,0.6,3.62,1,0,0,0
61.5,39.5,22.25,978.2,134.9,83.97,244.3,26.48,38.77,32.35,7.43,0.47,4.72,1,0,0,0
79.0,57.0,26.6,978.25,231.47,71.92,230.55,14.25,32.02,38.38,7.5,0.63,10.8,1,0,0,0
87.0,75.5,30.7,978.17,376.6,63.67,213.58,7.9,23.95,32.95,8.03,0.83,28.07,1,0,0,0
74.25,65.75,34.55,978.02,544.68,57.52,81.53,4.22,16.5,24.48,6.58,0.95,52.15,1,0,0,0
70.75,58.0,31.55,978.1,248.95,62.0,118.75,3.38,15.43,23.9,6.03,0.93,50.12,1,0,0,0
57.5,46.25,20.4,978.25,43.4,79.25,261.93,3.17,10.67,15.22,6.62,0.85,39.6,1,0,0,0
28.75,21.75,17.9,978.05,22.08,86.67,131.38,3.92,17.45,26.77,6.53,0.93,19.62,1,0,0,0
28.75,24.25,17.8,977.88,24.07,87.32,224.07,4.15,18.18,27.8,6.85,0.8,16.43,1,0,0,0
30.0,17.0,18.27,977.78,32.85,87.48,234.5,3.1,16.62,26.5,7.1,1.4,22.8,1,0,0,0
27.25,20.0,18.7,977.58,41.52,87.0,190.15,2.6,12.42,19.4,7.45,1.52,24.23,1,0,0,0
28.5,20.75,19.12,977.4,30.4,86.85,161.22,2.45,13.1,20.88,7.57,1.52,15.55,1,0,0,0
32.25,26.0,19.12,977.33,18.88,87.08,164.1,8.6,30.75,44.62,7.38,1.85,6.9,1,0,0,0
40.75,35.25,19.02,977.83,9.55,87.55,101.45,66.67,82.15,52.23,8.8,2.35,3.87,1,0,0,0
45.5,33.75,18.73,978.4,8.6,87.85,155.45,51.48,62.92,39.35,9.22,2.1,3.4,1,0,0,0
44.5,27.5,18.35,978.5,8.6,88.05,162.8,80.3,86.6,39.7,9.5,1.62,3.52,1,0,0,0
48.5,33.75,18.6,978.52,8.55,88.25,160.65,66.6,80.97,50.15,10.05,2.0,5.53,1,0,0,0
56.75,47.0,18.35,978.52,8.58,88.32,209.68,49.58,60.15,37.1,9.2,1.85,7.85,1,0,0,0
59.5,45.75,18.4,978.52,8.58,88.45,54.7,43.15,52.6,32.75,5.93,1.6,7.73,1,0,0,0
58.5,48.75,18.27,978.48,8.6,88.43,170.8,22.47,31.35,24.55,3.97,1.38,10.4,1,0,0,0
52.25,41.0,18.12,978.25,8.57,88.53,132.4,31.3,38.2,23.9,3.2,1.38,8.03,1,0,0,0
55.0,38.25,18.4,978.27,8.62,88.5,215.45,17.0,25.9,22.65,3.4,1.53,7.03,1,0,0,0
50.5,38.75,18.3,977.98,8.6,88.55,100.78,10.22,19.77,21.52,3.95,1.48,5.98,1,0,0,0
46.25,38.0,18.23,978.15,9.43,88.62,59.32,12.55,19.52,17.4,4.83,1.58,5.42,1,0,0,0
46.5,38.0,18.7,978.43,23.07,88.6,211.38,15.55,22.52,18.52,6.1,1.35,5.62,1,0,0,0
44.0,36.0,19.45,978.52,58.55,88.47,200.3,12.65,20.5,19.1,5.7,1.35,5.82,1,0,0,0
45.25,33.5,21.43,978.65,144.75,85.83,52.83,19.8,37.17,39.5,5.17,1.4,7.03,1,0,0,0
58.0,44.0,23.95,978.52,198.47,77.25,244.45,13.1,27.3,31.25,5.03,1.52,13.52,1,0,0,0
50.0,48.0,28.05,978.28,394.93,67.83,231.28,6.35,16.28,20.85,5.35,1.42,32.7,1,0,0,0
