PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
95.0,53.5,36.88,979.3,422.2,53.3,140.82,2.17,43.75,78.92,8.0,1.05,53.0,1,0,0,0
108.0,59.5,36.65,978.47,352.43,53.55,145.07,1.68,40.12,72.92,7.8,0.95,51.15,1,0,0,0
96.0,50.25,36.8,977.27,344.33,52.58,238.2,1.83,35.2,63.37,6.92,0.92,38.12,1,0,0,0
78.75,36.0,36.05,976.55,250.7,55.5,267.68,2.62,39.65,70.7,7.65,0.95,29.95,1,0,0,0
79.25,35.5,35.92,976.4,162.97,56.5,225.82,2.4,38.6,68.9,7.87,0.93,35.32,1,0,0,0
76.5,33.0,34.85,976.3,75.0,60.48,261.62,2.4,38.6,68.9,5.8,1.1,22.85,1,0,0,0
88.75,33.5,34.27,976.65,40.95,62.95,263.82,2.4,38.6,68.9,5.53,1.27,20.0,1,0,0,0
99.5,40.0,33.8,977.2,16.35,63.12,259.7,2.4,38.6,68.9,7.05,1.3,20.0,1,0,0,0
90.5,28.25,33.58,977.85,15.38,63.33,246.53,2.4,38.6,68.9,7.7,1.7,7.1,1,0,0,0
93.5,32.25,32.88,978.83,15.68,69.83,32.25,18.15,77.55,118.03,6.0,1.32,6.05,1,0,0,0
89.5,41.25,32.4,979.1,15.7,72.53,12.75,29.3,78.75,103.2,5.7,1.38,5.6,1,0,0,0
91.0,36.75,32.22,978.8,15.28,72.55,297.6,22.18,69.8,97.32,5.32,1.23,5.8,1,0,0,0
95.25,31.5,32.38,978.17,15.05,70.6,284.1,22.4,72.65,102.25,5.53,1.18,5.53,1,0,0,0
102.0,35.75,32.25,977.95,15.03,71.05,285.75,9.95,58.12,93.98,5.88,0.97,5.1,1,0,0,0
88.0,37.25,31.85,978.22,15.25,75.23,239.47,34.6,77.8,93.3,3.6,1.2,5.62,1,0,0,0
97.75,44.5,31.45,978.3,14.97,78.73,286.85,19.98,67.02,95.38,4.45,1.05,5.88,1,0,0,0
96.0,47.0,31.27,978.58,15.17,80.45,267.85,30.5,73.53,91.53,5.63,1.1,5.57,1,0,0,0
108.0,49.0,31.05,979.12,16.38,82.27,210.82,26.8,71.62,93.6,7.8,1.05,5.12,1,0,0,0
99.75,47.0,31.52,979.53,34.48,79.83,240.15,23.15,67.97,92.38,7.85,1.05,5.12,1,0,0,0
108.5,54.25,32.95,978.83,125.8,72.8,267.73,18.6,66.28,96.17,8.25,1.1,4.9,1,0,0,0
121.5,65.0,34.6,979.73,228.25,65.03,274.62,6.6,51.2,86.12,7.65,0.95,5.58,1,0,0,0
98.75,56.75,35.02,980.98,176.8,62.38,298.4,5.28,50.43,86.75,6.85,0.9,5.38,1,0,0,0
93.5,53.0,33.65,981.17,95.95,67.97,283.72,5.12,56.77,98.8,7.6,1.05,5.2,1,0,0,0
96.0,53.75,31.48,981.6,54.67,74.88,271.78,5.65,49.53,84.45,5.3,0.8,5.72,1,0,0,0
52.0,25.75,33.48,981.12,539.07,68.5,214.15,4.47,43.3,74.62,4.38,0.7,5.78,1,0,0,0
22.5,16.25,35.35,979.6,489.35,60.15,211.65,4.1,43.93,76.35,4.53,0.8,5.82,1,0,0,0
37.25,21.25,33.95,979.62,169.47,65.22,183.6,2.55,42.85,76.65,5.38,1.07,5.1,1,0,0,0
51.75,34.0,32.62,979.58,61.38,70.48,146.75,2.45,68.12,124.42,4.55,1.17,5.65,1,0,0,0
59.5,35.25,32.83,979.42,94.57,71.3,120.17,3.9,69.78,125.22,3.7,1.27,7.6,1,0,0,0
69.5,40.5,32.67,979.42,63.95,71.03,107.78,3.57,57.9,103.4,4.8,1.25,6.15,1,0,0,0
