PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
92.5,21.75,30.4,975.97,4.1,66.28,104.03,1.93,19.3,33.38,9.95,1.18,16.95,1,0,0,0
105.5,34.0,29.77,976.52,4.07,67.42,108.9,3.5,24.57,40.92,11.27,1.38,10.9,1,0,0,0
121.25,44.25,29.6,976.55,4.07,68.65,120.33,6.72,30.1,46.3,12.25,1.5,7.15,1,0,0,0
123.0,39.5,29.27,976.72,4.07,69.6,120.53,14.08,33.85,42.12,11.4,1.4,7.22,1,0,0,0
144.5,45.0,28.9,976.55,4.0,71.75,112.1,48.38,63.0,44.1,12.2,1.2,7.85,1,0,0,0
168.5,57.5,28.58,976.23,4.03,73.1,110.47,60.6,71.08,40.7,11.98,1.1,11.4,1,0,0,0
141.5,53.75,28.38,975.98,4.07,73.28,115.33,19.7,36.0,37.8,6.9,0.8,8.8,1,0,0,0
94.5,35.25,28.6,975.98,4.03,72.47,124.62,14.27,29.93,34.42,9.15,0.78,6.78,1,0,0,0
72.0,27.5,28.32,976.1,4.07,73.0,146.88,13.5,27.83,31.65,9.12,0.65,7.5,1,0,0,0
61.0,27.25,27.85,976.27,4.83,74.72,108.55,6.6,20.32,28.12,11.45,0.6,9.62,1,0,0,0
59.75,25.0,28.35,976.6,17.95,74.38,105.93,5.9,17.7,24.2,11.67,0.7,9.12,1,0,0,0
72.5,33.25,29.38,977.03,52.9,70.6,156.3,5.35,14.9,19.82,11.95,0.65,14.0,1,0,0,0
67.75,31.75,30.55,977.38,106.02,67.15,128.57,2.75,10.6,15.67,12.18,0.6,21.38,1,0,0,0
67.5,31.75,30.73,977.52,91.83,64.53,135.88,2.2,9.4,14.3,11.15,0.62,25.93,1,0,0,0
75.5,29.0,31.25,977.57,110.88,63.02,113.85,1.97,10.05,15.85,10.73,0.62,32.6,1,0,0,0
94.25,39.5,32.17,977.45,148.85,60.05,109.88,1.15,7.83,12.95,9.8,0.62,40.7,1,0,0,0
85.5,33.25,32.35,977.03,129.55,58.27,52.6,1.4,8.72,14.25,10.0,0.65,42.38,1,0,0,0
69.75,28.75,33.05,976.6,213.53,57.6,98.5,1.82,10.0,16.03,16.22,0.67,67.85,1,0,0,0
75.5,28.25,35.17,975.83,609.4,49.25,33.6,1.48,7.9,12.57,19.73,0.6,64.38,1,0,0,0
61.5,20.75,35.4,975.03,363.55,50.1,109.47,1.0,8.25,14.0,20.35,0.6,78.28,1,0,0,0
