PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
66.0,23.25,31.52,971.4,558.83,52.7,39.12,4.58,13.9,19.07,22.53,0.3,63.18,1,0,0,0
66.75,24.0,31.08,971.35,329.75,54.28,25.95,5.2,14.53,19.3,17.57,0.5,58.02,1,0,0,0
79.5,25.75,30.8,971.35,253.75,56.83,25.73,5.53,15.58,20.8,14.18,0.8,49.65,1,0,0,0
85.25,31.0,30.05,971.4,117.75,62.15,32.3,6.65,17.02,21.82,14.43,0.85,63.2,1,0,0,0
89.5,30.0,29.35,971.33,35.83,66.22,30.38,8.18,19.3,23.8,15.73,0.9,31.57,1,0,0,0
93.0,27.25,28.85,971.25,2.32,66.45,101.67,9.35,21.55,26.12,18.2,0.37,21.65,1,0,0,0
98.25,28.0,28.2,971.25,1.0,68.35,46.12,11.25,23.85,27.62,20.75,0.57,9.73,1,0,0,0
96.25,27.25,27.73,971.28,1.15,72.12,53.15,13.32,26.75,29.93,22.88,0.77,5.9,1,0,0,0
100.25,29.0,27.73,971.27,1.05,72.0,89.15,19.95,32.02,29.73,26.12,1.12,12.5,1,0,0,0
107.75,41.0,27.15,971.33,1.27,78.6,32.93,27.97,37.65,28.0,21.5,1.3,12.1,1,0,0,0
109.75,41.75,26.88,971.3,1.25,82.05,49.7,42.43,47.98,25.1,17.82,1.5,13.48,1,0,0,0
143.5,45.5,27.3,971.38,1.35,80.4,28.4,58.45,61.38,25.73,16.97,0.6,13.48,1,0,0,0
177.0,61.25,27.05,971.28,1.05,82.07,69.28,50.8,57.6,30.6,23.4,0.3,48.73,1,0,0,0
203.25,92.5,26.6,971.3,1.2,86.33,50.75,50.0,57.42,31.3,31.7,0.22,32.2,1,0,0,0
172.25,78.0,26.55,971.3,1.12,87.55,59.0,54.12,59.58,29.02,37.73,0.25,33.27,1,0,0,0
142.25,59.75,26.8,971.4,2.85,86.08,30.6,58.6,62.78,28.2,37.23,0.13,12.93,1,0,0,0
141.0,63.75,27.3,971.4,43.15,81.88,28.35,45.92,56.2,35.25,36.4,0.13,11.13,1,0,0,0
122.25,55.75,28.15,971.35,127.7,76.95,52.17,39.55,50.4,34.12,33.07,0.57,19.8,1,0,0,0
137.0,70.75,30.45,971.35,322.05,63.07,85.75,34.6,45.53,32.55,29.25,0.8,6.53,1,0,0,0
136.75,72.0,31.2,971.22,329.3,58.55,165.12,26.55,38.28,31.17,32.9,0.75,35.1,1,0,0,0
